2023-05-17 10:18:50, 205006
2023-05-17 10:18:55, 205006
2023-05-17 10:19:00, 205006
2023-05-17 10:19:05, 205006
2023-05-17 10:19:10, 249006
2023-05-17 10:19:15, 249006
2023-05-17 10:19:20, 205006
2023-05-17 10:19:25, 205006
2023-05-17 10:19:30, 205006
2023-05-17 10:19:35, 205006
2023-05-17 10:19:40, 205006
2023-05-17 10:19:45, 205006
2023-05-17 10:19:50, 205006
2023-05-17 11:09:05, 205006
2023-05-17 11:09:10, 205006
2023-05-17 11:09:15, 205006
2023-05-17 11:09:20, 205006
2023-05-17 11:09:25, 205006
2023-05-17 11:09:30, 205006
2023-05-17 11:09:35, 205006
2023-05-17 11:09:40, 205006
2023-05-17 11:09:45, 205006
2023-05-17 11:09:50, 205006
2023-05-17 11:09:55, 205006
2023-05-17 11:10:00, 205006
2023-05-17 11:10:05, 205006
